"","year_absolute","sim_1","sim_2","sim_3","sim_4","sim_5","sim_6","sim_7","sim_8","sim_9","sim_10","sim_11","sim_12","sim_13","sim_14","sim_15","sim_16","sim_17","sim_18","sim_19","sim_20","sim_21","sim_22","sim_23","sim_24","sim_25","sim_26","sim_27","sim_28","sim_29","sim_30","sim_31","sim_32","sim_33","sim_34","sim_35","sim_36","sim_37","sim_38","sim_39","sim_40","sim_41","sim_42","sim_43","sim_44","sim_45","sim_46","sim_47","sim_48","sim_49","sim_50","sim_51","sim_52","sim_53","sim_54","sim_55","sim_56","sim_57","sim_58","sim_59","sim_60","sim_61","sim_62","sim_63","sim_64","sim_65","sim_66","sim_67","sim_68","sim_69","sim_70","sim_71","sim_72","sim_73","sim_74","sim_75","sim_76","sim_77","sim_78","sim_79","sim_80","sim_81","sim_82","sim_83","sim_84","sim_85","sim_86","sim_87","sim_88","sim_89","sim_90","sim_91","sim_92","sim_93","sim_94","sim_95","sim_96","sim_97","sim_98","sim_99","sim_100"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,2006.19354738144,-6353.55801481404,478.706753541832,1298.28789411497,-10585.6800390343,-7068.16427406191,-8042.16221297847,-2481.04554716672,4697.58950874617,-7367.92185276304,-2133.78940423706,1540.91215231922,-11817.5185145063,-13096.9360487239,-9399.25304337603,-10686.4564474112,-12154.1054975502,-9445.06365585851,-10203.0440803403,-4304.03261315671,162.582616258878,-5207.18769010308,-7672.81908910093,7.05878841306549,-6726.00278739491,-10971.0490961251,-8705.23426993389,-4288.60654498113,-7110.01479832362,-8521.92352553341,-12552.2443373631,-5346.55361725471,-1820.08550715249,-4887.96233950939,-5424.3740401041,-6222.69323916698,-15150.3624559656,607.256854621344,-4514.14580081531,-5509.92989297071,-2010.04997691594,-7164.91708953248,-6541.78189789515,-6417.41190528858,-9340.6754426586,-7459.15789927205,-329.418465162278,964.686932126991,-10339.2956057893,-6182.87945907004,-5023.95013229945,-2564.3341346425,-6132.18361811072,-8216.60954522248,-2932.17876272101,-6007.74602527358,-3021.91398876463,2811.18122981058,-10195.9712666327,-4960.57333475153,-5461.5984433894,-9344.27315445407,-10479.8128743109,-10880.4934434695,-7940.31007115077,-7996.37776786112,-6740.49231658212,-3527.10392972454,-3458.29095651396,-6058.14757052204,-7093.04869611654,-10103.9751570951,213.20735573105,-3439.26860469545,-2830.54328820121,-8179.00459858193,-7839.67976143409,-10527.6933641144,-4053.82349629863,-8239.76708207082,-6321.34905768221,-7091.53368245612,-9204.8706818521,-7675.5858966629,-9694.55291970121,-7631.9128578176,-4038.65272993408,-3866.52562252386,2964.07203416061,267.462124728016,-8705.538448354,-5565.37715094048,-5255.61959334195,-5654.78033687046,-5579.65871595917,-9863.98004232172,-15591.9798664807,-1117.77686604182,-8351.69225676963,-15084.4574324712
"3",0,-2399.48402218649,-21381.1988971868,-4673.0978908299,-1430.47117667005,-13614.0744094821,-11494.42164375,-5284.977080771,-7093.28018068627,2914.36093010253,-13280.1478033891,1129.15989658143,-1445.41590296256,-12674.1182463046,-20198.8483921037,-14726.1254576894,-12868.5252958267,-13059.9190853072,-11477.9420512494,-16952.5592856938,-5061.56611081597,-11581.9514156569,-6219.50969050825,-10460.2009940653,-5709.00224485574,-2002.40035812929,-14121.1867264813,-11815.4943000416,309.424247794319,-13731.3144700447,-12746.8098671986,-11339.7956626858,-7500.73815259722,-6538.92565796664,-7440.55616383196,-4980.11892995343,-7476.70931231114,-12461.2157648141,-5273.54354749469,-1671.08117815608,-3390.96867088287,-10126.5589615243,-8975.21140330925,-13524.8791053877,-10023.8112479588,-9401.83529550571,-9718.92093247804,-2375.67643487954,-4389.45294457709,-16600.6678256309,-8268.04735927796,-5796.7001423355,-6521.76285664667,-12251.6328549311,-11221.1768820266,-9304.27641672653,-2285.00480181829,-8995.03307416406,-1225.90866405563,-12054.7566693138,-1654.59819700511,-9908.24588122475,-14793.6553102782,-13053.6397532886,-17008.285336794,-10323.6050285373,-4892.5988189124,-14504.8119235724,-8701.96623349341,-5513.69802835793,-8191.66846432607,-12925.8971308728,-11007.8336431598,-3513.49696161854,-12446.2373782159,-1786.57466738857,-5539.32664927316,-10471.9710829082,-11353.8096746682,216.086035842192,-16407.6181515586,-2055.0031689239,-10546.6344095455,-11209.775545918,-2864.34465555963,-16098.3825987685,-10482.9989244728,-17120.316443295,-16627.8884834673,-4397.56917138677,-4926.34145989292,-5668.56192908948,-13458.206967813,-5913.90346260334,-10444.7725521214,-8669.10853375855,-11999.4105425023,-12136.2703545889,-6364.14860723715,-13891.7892512114,-11995.0180604367
"4",0,4050.42006875027,-12479.1994236535,5573.34829160827,6437.53834863822,-18613.5826466635,-14977.5245426025,-6901.94891578762,-26991.8521314323,10931.9576625377,-5474.39039478148,-804.826582254027,6843.76060710941,-4959.96164079115,-9662.82963749557,-7130.22489215794,-18640.8710046541,-2179.42166026065,-16688.5930474536,-23530.8882035767,-3042.87643589755,1529.60094896646,-3478.16122766002,-25388.7032791681,5328.45713666396,-16156.1654410542,-19114.6805003671,-9092.35596975579,-1007.12144694442,-16401.7589435817,-6243.271710417,-19210.5714933512,1131.14640516136,-10221.1648417907,-17949.1075901397,-2210.46666714258,-4688.11635823373,-22472.2039844838,4909.6844163473,-3973.53985394014,-5470.17508736509,-8188.28439944587,-5300.21591885923,-2637.71639375051,-12976.9780549702,-18783.6393494528,-8686.55222708581,-7338.76894794242,4641.50479955319,-7690.71757616161,-7169.83211104269,-2966.45899174351,-29085.6141347012,-7876.2176563422,-9331.38532312156,-2240.11234888155,-13704.3624964793,-31087.9560828288,-5905.14865163132,-6047.20042250422,-17002.4129634977,-7426.37549656141,-7431.81671391358,-25812.0486994353,-8097.96944172936,-1435.5184047505,-6996.05714373535,-6650.28519875638,-7699.84374663979,-7185.53394268756,135.861403805204,-7190.4978755085,-11170.5848381455,4707.14310984372,-3720.34279105044,-5332.36322229437,-6627.49079202674,-17824.6711883456,-1283.3955236472,-12062.396215047,-4188.43257088936,-14563.3866591309,-23385.2805013527,-5639.73545220157,-16991.1316177455,-7244.13937125413,-3669.98369559099,-11283.3435277788,-2744.70420488715,-21390.9740236998,4387.61988316965,-7571.8114296844,-13231.9744181079,3356.97239034856,-12812.7125094633,-11597.1741851225,-6044.82212230924,-21302.4527652593,-27539.3407201226,-8984.22747326875,-22237.8596653427
"5",0,2501.01527682145,-22472.2118592786,8589.14070786349,9557.36347730539,-24794.4172020735,-21842.9144148931,-16623.3581259871,-22851.1141829954,11403.430369371,-15113.297780366,-55.3676801633555,8058.27870390902,-2432.86316341313,-17530.5985011783,-12713.5289787985,-25274.1115067387,2475.04547165043,-23008.8582197273,-27156.6707038423,-6830.824832557,-15921.2425903593,-7551.86766223633,-26360.3934817287,9362.36224187003,4746.82813066524,-25169.4164021367,-16483.8657234801,-8348.91288055177,-27650.3727116172,-3784.25460943335,-27066.1512851219,-11847.0589276558,-20611.6723588733,-17805.4899129964,-3559.50932629558,-8756.48279890895,-32517.3401423894,8489.4248022387,-14552.8391674348,-16424.8383616754,-854.176280884421,11416.6226253966,-11769.8070443855,-19361.0982447824,-22308.2965565348,9407.33307084814,8194.84776939335,7632.58507739636,-13668.0313133327,9413.10801810597,-7047.62685884885,-24591.8377074541,-18299.5187680278,11343.3858268218,-14581.8013379968,5257.67159057176,-25558.7328571929,7882.84578661574,-12172.7064320749,2721.36806946667,-13849.7338378748,-12800.0500403928,-26760.1195947166,-14751.4311015267,6454.99212674599,-16032.0496368962,-14270.0024668503,-14607.9436689133,6999.35732018913,-11052.0692332876,-18253.4488826105,-12900.0641917388,2614.82376683678,-19216.0337319922,-9951.32505959284,-17248.1358191423,-23750.1457731724,2322.10839959327,8260.17068792472,-14258.2269679591,6466.7421221619,-24565.7524921078,-11165.1580696923,7566.67878414714,-13918.847850756,-1730.75974977121,-19996.5898652303,-21000.5272326486,-17807.6409904422,8246.34739406058,-17921.9033157447,-20160.5960078959,5033.24731154973,-19972.5297621426,-17138.3252330704,-11623.7578691439,-34049.5118453603,-23906.8863184683,-16781.2972006586,-33118.4425853048
"6",0,-17173.5260783355,-18511.4118086898,-17758.7219647683,-10029.4606079737,-23995.0091292453,-23825.9968971692,-15017.1930240376,-12916.4361293693,-9179.24782711733,-23721.001762246,-7550.39700156206,-15084.7365143481,-31048.6930995913,-19609.4923547439,-14058.7406486431,-23671.3274255019,-19690.370636495,-21734.8267654328,-15188.7963804787,-10926.5227154857,-2938.59502822638,-10761.5327333532,-28055.9831293445,-18207.0556286173,-14829.9700618697,-24343.9691864864,-8713.9394415844,-9030.46754623891,-28986.2487960751,-6124.25160998199,-19469.3775842729,-10440.4159332331,-21494.045859319,-19767.219913749,-8145.71007364325,-11698.2840223841,-24956.1064016635,-18380.7365403414,-11270.094615475,-12697.0184307044,-5978.17239382584,-9440.3060603498,-11748.1995312504,-21806.9294012691,-19954.0613977676,-5726.14582119836,1103.80948028318,-17696.3035743783,-15223.3953230889,-4307.20959861262,-10394.0769625873,-12888.9344480409,-11576.9016873682,-7564.89502974332,-4742.2638125486,-10819.0087374147,-14330.4210244234,2764.98754710879,-19208.6629282986,-24134.9532659204,-10778.7292114079,-14545.2440342339,-15859.4931529935,-16416.286109844,-27348.2641609481,-15348.4066032326,-8181.73684954911,-16881.3049180227,-868.899569104076,-10868.548141024,-9711.23932862247,-19726.5759411808,-16256.980156136,-7153.8842321377,-9271.72071039939,-15391.9119540534,-22162.3343942771,-17241.6444457844,-9055.77532052656,-14177.9223323921,-10137.1384798815,-27263.8870533642,-18078.0375623998,-12615.1720584055,-15390.7034234107,-4122.31690844311,-14027.9635605789,-8124.06129899109,-74.288364333217,-16963.7167700994,-16373.2001715413,-15516.0036119142,-12217.4901344279,-15821.9409464373,-18870.7337037127,-17919.3171163388,-25058.2102541727,-7568.54265933135,-11149.588258167,-25349.4419028916
"7",0,-5161.2036168708,-21740.2594270642,-17166.075224668,-9366.54348755488,-15611.0634511566,-23548.9367288984,-19591.3560435482,-22276.4142290216,-6705.95290682162,-12360.3979140427,-686.145298009855,-14176.6177833953,-30702.7139454206,-21560.5779000011,-15315.7009176768,-16278.3806325712,-19722.3442923916,-15015.4500257546,-12721.1756208318,-9354.98228439258,-5027.65947269695,-10204.0920751538,-19200.3739292981,-17495.9098424773,-23297.8944350671,-16213.2225430213,8769.25377082324,-16378.8523722447,-17302.1691831733,-15211.0306550189,-20848.77143496,540.844924799167,-18909.8526475249,-11460.5569049974,-2937.05591272551,-12505.369539156,-24642.0461898886,-15985.7165650184,-17549.1565222353,-19571.6173088899,-13217.5056661875,-6002.4544820406,-13613.1647274417,-20713.5872409145,-14445.7846150689,-6466.72201009304,-237.435418628971,-15814.162146291,-17192.55216196,-6031.74795541749,-9871.1310488357,-20715.2068723225,-3961.13363116037,-8758.71062306454,-3545.97621678223,-17035.0537394483,-25207.8901510831,1254.4148882213,-17874.993078029,-28671.6319338105,-3661.67865596514,-16047.3050736905,-13073.6774886472,-18173.9551184747,-26894.1524338173,-20443.817096718,9132.76832411939,-14155.7955748165,-3069.63399284345,-751.960386159015,-7751.36225817469,-11538.8175356322,-9054.63590037148,-18406.416857868,-4330.88744013256,-20502.8640180654,-15689.5625112769,-16715.5761506995,-14691.8797513269,-15798.2816999918,-15183.4940158376,-19184.7433927677,-16267.9932779392,-18021.0687135779,-17285.331950862,-13418.7142864539,-20290.0627124094,-9958.0075202845,-28462.0862813496,-14233.1281115201,-21630.8163863912,-19901.6644775482,-11082.5931692803,-17732.1131233543,-18309.6586138562,-17291.6421597872,-27629.1389169961,-28216.4341360425,6709.1287657785,-25104.923465831
"8",0,-9439.56011243805,-22791.5361954793,-16338.2758348698,-8868.53782965045,-11509.1488569069,-11944.0452171538,-18952.9617906485,-27527.6594569032,-6579.04981475696,-10935.598810729,3896.36353413714,-12688.1856672467,-29221.1535949283,-18579.4069826677,-13768.9088588067,-13450.5208624146,-22169.3883255537,-12441.5834851422,-18181.2180424933,-2053.98627602833,-4921.93835483899,-3332.19427961018,-33359.6813753082,-16665.3638612744,-19374.5533495275,-11918.0227334154,-15865.9774483974,-27557.0044915377,-12407.4217191762,-19930.5529864129,-24449.7295117532,-8772.01792862546,-12887.1973633529,-24764.984090612,3363.50757696189,-3177.008747724,-28611.58786402,-15745.2410948235,-10905.3618922891,-12741.9872835595,-22023.8737028451,-7892.49729111767,-14966.5418503101,-10743.1104300047,-10051.3880961984,-13471.3248289777,-9339.09770668403,-15203.4910518043,-15123.1288464118,-10122.8656298595,-3022.66332370532,-25852.8031657404,-7348.35625262465,-11499.9049707433,-4918.56025433796,-12551.8739824119,-28886.9032826104,-10317.6426439795,-10207.9208313132,-25171.4021361017,-7215.4079144178,-14109.9212779409,-20243.431843491,-15709.950230884,-25812.466874821,-21358.6961857361,-20743.1901785838,-6233.62584609468,-11008.0146929949,-8898.10074044205,-9091.69225812401,-5464.624997932,-12334.5591360505,-9532.3140950317,-1247.94777067902,-14923.3540444977,-11136.0876014641,-20029.8661787031,-8134.62733913795,-18208.7400414865,-11136.2259863685,-32885.4457104492,-9948.07191128214,-13450.5085158654,-15790.5635619211,-16705.8230698556,-22861.1509321922,-9455.00810326717,-31103.3037697902,-14116.9207856456,-19637.2799936864,-23211.3611162143,-14109.661583084,-23502.3975929603,-9126.90716901142,-9241.80207889411,-32190.541132955,-32393.2687970293,-19728.8781047039,-28624.7609477993
"9",0,-9227.6659871802,-19527.8078803314,-14619.7487367272,-7696.35282941326,-7903.50029335904,-13027.7422749643,-12767.4449429365,-25974.8997332109,-5134.96718059934,-32426.3162826615,-6212.84554148163,-11557.0825880601,-20907.9407382836,-11028.8266479875,-5266.09493171854,-9874.93632770434,-14425.7635496898,-9221.49586166302,-20754.4568787083,-10457.2134307224,-15736.0068294144,-11854.3546979335,-44174.2183282856,-15833.5903003486,-13686.2025323049,-8082.01778924046,-21243.3846847091,-12823.4821457295,-13339.9081425181,-21164.3340330282,-18426.0975218815,-8709.39919501718,-15987.7917142388,-37479.9707919102,5844.65749692312,-13878.016859259,-23427.0844729246,-15750.7130534878,-7233.79351660027,-8132.05545509374,-16304.360528075,-9113.97037592018,-10619.7706518035,-12620.0449913997,-7686.96225785639,-17675.142749267,-17529.4778779291,-15266.0242627236,-9805.86722318409,-13737.878479191,-11431.3880249994,-23552.923483695,-19741.9891573394,-15352.6514021002,-16406.0319910524,-10562.7031988725,-29637.4400949528,-20757.6539703429,-21820.6546161781,-18692.3045007089,-17091.9187434807,-4872.30906913988,-18244.2451594656,-10170.5212771419,-17927.7628390362,-13524.1063100266,-27993.9797474416,-7000.23052589956,-18001.0357769415,-9305.50348578254,-20075.196210694,-23723.1801548639,-13346.8323633737,-10775.0519448062,1910.32740805321,-10980.1111098089,-9223.86428980192,-12025.6025367053,-7061.52946737083,-12402.4086848834,-9439.33419381181,-45662.616001899,-21687.6248433819,-11601.8444518886,-11140.7287277117,-18195.8160983092,-16130.9513781584,-21264.2997575069,-30772.5450470442,-15219.9535952993,-13175.7975190248,-14958.2938179333,-5733.50212877768,-13427.1719872045,-10080.5843759674,-21353.4181365126,-26112.8202777705,-30551.0521638641,-25986.9109748281,-23846.4199219769
"10",0,-28287.048414511,-7277.79232018429,-27354.1230336988,-19517.1111223727,12234.5283576245,-1607.94587574096,-12622.6892349515,-24156.8971732755,-18830.3111865492,-34117.1996242304,-9793.50464252359,-24040.7852397362,-8476.63537803898,-24105.5801785478,-18259.4157756397,11798.5824044213,-3861.93909900589,10229.8220465236,-19130.3803413608,-2094.31161072885,-10239.6306212228,-3741.54795568017,-34056.2658247389,-28212.0838460798,-12127.2720687382,12415.2161880357,-23711.9023695134,-13600.8833905895,13917.0877887814,-10341.9859831925,-14660.6781661523,-15230.0948304344,-11329.3306811298,-25230.0509466622,16629.6428282432,-4432.39468962827,-17255.5971186928,-28595.805557159,-5824.33316455514,-5777.09165335342,-14831.2427273922,-4466.84593915159,-29729.3994318977,-2927.96819516807,10656.2461743801,-12746.4052034802,-10033.2920442794,-28239.5275119373,-21572.3708889624,-7753.73969071254,-3369.3787060359,-23567.1086136232,-16656.9877554338,-9144.00735244842,-12271.3965078563,-9699.9932260256,-24628.9566654053,-11152.9846441237,-22627.5714827109,-14001.4047272485,-11371.4362589518,-18273.8734730454,-16193.0006942173,-23140.7102864023,-4522.49063597422,-13496.2634765935,-28853.0594065811,2422.22965321492,-12552.5697642495,-15155.3782382976,-17192.3266673452,-28962.8976534315,-32911.8220675093,-2934.16849368066,14520.7296991809,-8833.94403990835,11053.4318795706,-3893.87513613747,-7861.91737653909,-33509.3144461138,-8760.84747260064,-33589.3229742552,-22109.0466106714,-11440.2686746994,-25232.1699271202,-7841.19315990759,-1014.85086178302,-16095.1527357699,-25691.9866803684,-27956.4313706098,-13198.2560683197,-452.208161337418,1225.32090847183,2979.22979523626,-917.187925956794,-20451.876034961,-20694.3484755892,-24807.5539558702,-27260.9938952654,-17882.3774011323
